bus_id,vector
0a9RDYet9uHLzban79z-Vw,"[-0.8259406685829163, 0.1030246764421463, 0.5270039439201355, -0.2824585437774658, -0.8979278206825256, 0.8058345913887024, 0.3918534517288208, -0.7127042412757874, -0.24749824404716492, -0.7529732584953308, -1.1968400478363037, 0.5681968331336975, 0.10789137333631516, 0.4135381877422333, -0.7924633026123047, -0.40375369787216187, 1.1836981773376465, -0.050542838871479034, 0.48539862036705017, -0.22215169668197632, -0.0405522920191288, 0.041402727365493774, 0.49859145283699036, -0.7749186158180237, 0.8525911569595337, -1.143541693687439, 0.20939017832279205, -0.5917329788208008, -1.040061116218567, -0.2232109010219574]"
0aA5l11oXes0aS6mkN5lMQ,"[0.05786948278546333, -0.4470546543598175, -0.04659218341112137, -0.38631072640419006, 0.1303124874830246, 0.3543770909309387, 0.6042970418930054, 0.5148805379867554, -0.43699270486831665, -0.20186758041381836, -1.3659077882766724, 0.38884469866752625, 0.9818723797798157, -0.35917529463768005, 0.8702062368392944, 0.10912127047777176, 0.23033589124679565, 0.27618470788002014, 0.5234642624855042, 0.11909113824367523, 0.06798005104064941, -0.6470495462417603, 0.22974278032779694, -0.07698529213666916, 0.37393462657928467, 0.003920845687389374, 0.371578574180603, -1.1090792417526245, -0.0012894085375592113, -0.21164573729038239]"
0dRFng9hongv16QE976OTQ,"[0.7560415267944336, 0.14918096363544464, -0.1475946307182312, 0.25390300154685974, 1.1387265920639038, -1.0698689222335815, 0.6642258167266846, 0.3200005888938904, -0.3424866497516632, 0.5338326096534729, 1.2165038585662842, -0.2281528115272522, 0.555168092250824, 0.5929842591285706, -0.10634519159793854, -1.0827711820602417, 1.2457085847854614, -1.1333297491073608, -0.7783145904541016, -0.8451236486434937, -0.7174824476242065, 0.7935527563095093, 0.5000656843185425, -1.7992026805877686, -0.12965382635593414, -1.834986925125122, 0.9699466228485107, -0.7355567216873169, -0.5258877277374268, -0.6678652763366699]"
0grgvnq4GgoY-estWytUhg,"[0.2140152007341385, -0.33928826451301575, 0.040469080209732056, -0.3003464341163635, 0.26074081659317017, -0.2242763340473175, -0.015498549677431583, -0.33913254737854004, 0.5204764604568481, -0.034926943480968475, -0.8954504728317261, -0.4192868769168854, 0.5473758578300476, 0.6315432786941528, 0.6296207308769226, 0.9074692130088806, 0.34746265411376953, -0.008241469040513039, 0.16122543811798096, -0.13601143658161163, 0.11595765501260757, -0.3548353612422943, -0.23994578421115875, 0.38984039425849915, -0.14823950827121735, 0.1621185541152954, 0.2576421797275543, -1.0092321634292603, -0.6561406850814819, -0.15368740260601044]"
0ik4cVcAjkq6cIXerk9SzA,"[0.46395745873451233, 0.04721705615520477, -1.0723927021026611, -0.5958253741264343, -0.20038793981075287, 0.48600706458091736, 1.0213888883590698, 0.3331660032272339, -0.0026271783281117678, -1.2249884605407715, 1.0700348615646362, 0.18034148216247559, 0.39383941888809204, 0.044586095958948135, -0.3474488854408264, -0.9908321499824524, -0.2454489767551422, -0.8864426612854004, -0.34336423873901367, -1.5194746255874634, -0.2429760992527008, 0.05616457015275955, 0.5549713969230652, -1.0790166854858398, -0.7423234581947327, -0.601151168346405, -0.20816127955913544, -1.3969517946243286, 0.37414753437042236, -1.0763598680496216]"
0mhOoKxdWMPg4PvozmSMbg,"[-0.3122797906398773, 0.8627011775970459, 0.10011620819568634, -0.0626390278339386, 0.6421732902526855, 0.5839001536369324, 0.9770582914352417, -0.47589707374572754, 0.1157333254814148, -0.8241854906082153, -0.33946043252944946, 0.1599210649728775, 0.4010671079158783, 1.6666804552078247, -2.0726890563964844, -0.4819040298461914, 0.38344112038612366, 0.10852628201246262, -0.13328175246715546, 0.18540003895759583, 0.9292612671852112, -0.12304963171482086, 0.1141982227563858, -0.2430546134710312, 0.8274993300437927, -0.34516942501068115, -0.015577489510178566, -0.40931835770606995, -1.0731356143951416, -0.34211912751197815]"
0niOkgffJjgTA0S9fX_cgg,"[1.9596508741378784, -1.9809556007385254, -0.8850050568580627, 0.4114644229412079, -0.071355439722538, 0.7174118161201477, 1.6762943267822266, 0.38879868388175964, -0.46342235803604126, 0.3281991481781006, -1.208290457725525, -0.6840122938156128, -0.04594879969954491, -1.7960740327835083, 0.29813188314437866, -0.43766477704048157, 0.057025253772735596, -0.9167546033859253, -0.7978296279907227, -1.1048576831817627, -0.6599951386451721, 1.2219444513320923, 0.6461356282234192, -0.7321421504020691, -0.2120046466588974, -0.8617593050003052, -0.6254161596298218, -0.5351230502128601, 1.319818139076233, -1.026179313659668]"
0ptR21GHRuQ1MFtxGNcxzw,"[-0.04211832955479622, -0.3245737552642822, -0.04483242705464363, -0.18962843716144562, 0.2698787450790405, -0.18063116073608398, 0.1312265396118164, -0.35885152220726013, 0.2687121629714966, 0.04356475919485092, -1.0232045650482178, -0.1983712762594223, 0.24248239398002625, 0.5328193306922913, 0.6068649888038635, 0.6210993528366089, 0.3619978427886963, 0.3130008578300476, 0.07290105521678925, -0.07003054022789001, 0.3776070475578308, -0.18302495777606964, -0.09151559323072433, 0.2562566101551056, -0.06750946491956711, 0.002049494767561555, 0.4638198912143707, -0.8782106041908264, -0.6026855707168579, -0.3465290665626526]"
0r9T36NuaruZrCQt5gQ70A,"[0.29041236639022827, -0.4158315360546112, -0.5132971405982971, 0.6187663674354553, 0.07255837321281433, 0.38432779908180237, 1.548258662223816, 1.4484306573867798, -0.2567227780818939, -0.9874377250671387, 0.8200134038925171, -0.1617504209280014, -1.2656891345977783, 0.4283199906349182, -0.4306459426879883, 0.193754181265831, -0.5698109865188599, -1.292860746383667, 0.24711060523986816, -1.2501964569091797, 0.10617133229970932, 0.34509027004241943, -1.1462973356246948, 0.528892993927002, 0.20593169331550598, 0.1693035215139389, -0.8041321039199829, -1.1379562616348267, -0.05549921095371246, -0.4965028464794159]"
0wwWlkyGo3aGcRylDlNmuw,"[0.28566884994506836, 0.5060067772865295, -0.6691946983337402, 0.6899127960205078, 0.3729088306427002, 0.4614928066730499, 1.5945494174957275, 1.0323959589004517, 0.48570701479911804, -1.2453566789627075, 0.1894599348306656, 0.2856459319591522, 0.09532777965068817, 0.8834265470504761, -0.2451498657464981, -1.871185302734375, 0.09821771830320358, -0.05508646368980408, 0.09668923169374466, -0.5555442571640015, -0.4204607903957367, 0.027950013056397438, -0.7486956715583801, -0.6093283891677856, 0.7760083675384521, -0.8131412267684937, 0.2650923430919647, -0.6215646862983704, 1.0513124465942383, 0.9212860465049744]"
0xjqQ2h5SzWe8zsHr6BG5w,"[-0.9016726016998291, -0.9095466136932373, -0.604448139667511, -0.722890317440033, 0.2450466901063919, 0.6314846277236938, -0.7859309315681458, 0.502198338508606, 1.0035144090652466, 0.16311095654964447, 0.09012459218502045, -0.8193813562393188, 1.018940806388855, 0.46554258465766907, -0.3525223433971405, -1.003084421157837, 0.654321014881134, 0.09211946278810501, -0.16359616816043854, -1.0478965044021606, 0.796258807182312, 0.011932038702070713, 0.646944522857666, 0.4811933636665344, 0.8307563662528992, 0.15399515628814697, 0.4000980257987976, -0.8192563652992249, 0.3336212933063507, -0.5577155351638794]"
16LCSpOdfoxGpQFZTVr5hg,"[1.3596211671829224, -0.06124220788478851, -1.1630767583847046, 0.8813287615776062, 0.8173285126686096, 0.02976372465491295, 0.4852587580680847, -0.2946811318397522, -0.5976949334144592, -0.59552001953125, -0.3251841068267822, -0.1020304262638092, -0.30127933621406555, -0.5638843774795532, -0.407987117767334, -1.2246679067611694, 0.690459132194519, -0.3670528531074524, -0.6820370554924011, -1.0798087120056152, -0.4723156988620758, 0.42400580644607544, 0.7693126201629639, -1.1075702905654907, -0.2625168263912201, -1.1278209686279297, 0.2601377069950104, -0.591474711894989, -0.08798404783010483, -1.671272873878479]"
1ANFRM2vbofw6DDRebJMWg,"[0.9043529033660889, 0.09418684989213943, -0.5992479920387268, 0.08470255881547928, 0.05014365166425705, 0.67685866355896, 1.9555821418762207, 0.10189919173717499, -0.9012913703918457, -0.4015950858592987, -0.47753024101257324, 0.08024074882268906, -0.326856791973114, -0.29670870304107666, 0.41798871755599976, -0.9494353532791138, -1.190606713294983, -1.4698920249938965, -0.8700311183929443, -0.6134519577026367, -0.9664780497550964, -0.3950059711933136, 0.5832008123397827, -1.2439337968826294, -1.0923781394958496, 0.5086515545845032, -1.0895432233810425, -0.918172299861908, 0.3299545347690582, -1.1707985401153564]"
1CNMlCeP1qJORebc9HRFiA,"[0.07968346774578094, -0.04740775749087334, -0.9495333433151245, -0.17074917256832123, 0.7020285129547119, 0.3964354693889618, 0.7122002840042114, 0.09454603493213654, 0.25125357508659363, -0.345775306224823, 0.2623400092124939, -1.1007769107818604, 0.030281713232398033, 0.436670184135437, -0.9343778491020203, -0.6803277134895325, -0.7218385934829712, -1.130016565322876, 0.3658997416496277, -0.8233644366264343, -0.9200616478919983, 0.19315464794635773, -0.6450609564781189, -1.2311831712722778, 0.11386477202177048, -0.7430232167243958, -0.9515317678451538, -0.9203218221664429, 0.3225739598274231, 0.12875160574913025]"
1DedueD53YsKcpqMWPIe9w,"[-0.12840616703033447, -0.23822236061096191, 0.07525131851434708, 0.5902673006057739, 0.38377007842063904, -0.4682232141494751, 0.017138609662652016, 0.11310777813196182, -0.040278997272253036, -0.4662693738937378, -1.2843968868255615, 0.08038277179002762, 0.7021980881690979, 0.5158753395080566, 0.34351488947868347, -0.3032453954219818, 0.5934860706329346, 0.33005204796791077, -0.9495917558670044, 0.25417211651802063, 0.32737237215042114, -0.2702118158340454, 0.1689247339963913, 0.1985621601343155, 0.518725574016571, 0.07169157266616821, 1.086238145828247, -0.3120827078819275, -0.4042826294898987, -0.08157294243574142]"
1E57waB10Z6usQicefQ59g,"[-0.09071867913007736, -0.6468292474746704, -0.3070584535598755, 0.33922332525253296, 0.3575087785720825, 0.11836491525173187, 1.2786920070648193, 1.5221189260482788, -0.05620686709880829, -0.581085741519928, 0.6694748997688293, 0.047570765018463135, -0.9879279732704163, 1.4380265474319458, -0.6613259315490723, -0.17745685577392578, -0.978880763053894, -0.7222510576248169, 0.2851225733757019, -0.9725989699363708, -0.46022048592567444, -0.2562713921070099, -0.477094441652298, -0.06303749978542328, -0.525434136390686, 0.2303604632616043, -1.2925193309783936, -0.8773245811462402, 0.24014906585216522, -0.6062003374099731]"
1EoXJGJhJsByeBjjj817Sg,"[0.7476146817207336, 0.20092324912548065, -0.36197760701179504, -0.1417325735092163, 0.1618511825799942, -0.8054237961769104, 1.5738672018051147, -0.18693985044956207, 0.9727977514266968, -1.315658450126648, -0.5702059864997864, -0.8502056002616882, 1.4813926219940186, 0.23922446370124817, -1.1668381690979004, -1.0545525550842285, 0.2947969436645508, 0.19162042438983917, -0.1650925576686859, -1.0361535549163818, -0.12112098932266235, -0.2299266904592514, -1.9631927013397217, -0.23337014019489288, -0.659598171710968, -1.116745948791504, 0.5050103664398193, -0.3140409290790558, 1.2951886653900146, -0.6177999973297119]"
1HlqxfcQQgYLYoMhuxSeXA,"[-0.22959206998348236, -0.03615923598408699, 0.40592312812805176, 0.016420019790530205, 0.8910864591598511, -1.0047529935836792, -0.45700666308403015, 0.6215907335281372, 1.0131399631500244, 1.0889298915863037, -0.38859689235687256, 0.03913857415318489, 0.25833961367607117, 0.5747936367988586, -0.5784127116203308, 0.34784066677093506, -0.7176524996757507, -1.1604894399642944, -1.8916453123092651, -1.3232539892196655, 1.5746691226959229, 0.5076628923416138, 0.2841980457305908, 1.0964070558547974, 0.7505255937576294, 0.5868745446205139, -0.35927852988243103, 0.2036903351545334, -0.315662145614624, -0.9701245427131653]"
1J4xQAz-4MfOmyFoyKIRZA,"[0.78477543592453, -0.29752519726753235, -1.127510905265808, -0.2798312306404114, 0.3539661467075348, -0.5605533719062805, 0.6542782187461853, -0.5540955662727356, 0.4064888060092926, 0.5246747136116028, 0.3142530918121338, 0.4061681628227234, -0.011628936976194382, 0.03518739342689514, -0.6299055218696594, -0.16146694123744965, -0.059516601264476776, -0.5063517689704895, -0.33009788393974304, -0.5952655076980591, 0.5351426005363464, 1.050843358039856, 1.0134233236312866, -1.0299568176269531, -0.42766615748405457, -1.5242981910705566, 0.33286359906196594, -0.8117650151252747, 0.34728193283081055, -0.5193579196929932]"
1KGLQ6Sxji5jqsQnsC6fdQ,"[0.5445724725723267, -0.26717478036880493, 0.37643614411354065, -0.13796499371528625, 0.6505105495452881, -0.006790465675294399, 0.23211857676506042, 0.22665797173976898, 1.6182560920715332, 0.19579806923866272, -0.7828351259231567, -0.41775861382484436, 0.23281621932983398, 0.49956056475639343, 0.5473523139953613, 0.8073982000350952, 1.3363808393478394, 0.04667125642299652, -0.12572798132896423, 0.06911919265985489, 0.3772193491458893, -0.4066445231437683, -0.13229472935199738, 0.44318243861198425, 0.15247324109077454, 0.03712248057126999, 0.03241552785038948, -1.1595686674118042, -0.3384263813495636, -0.834918737411499]"
1L4YorxS7v3BCB3NcM_diQ,"[-0.9164384007453918, 0.22187656164169312, -0.7908268570899963, 0.2656359374523163, -0.06668172776699066, -0.32018041610717773, 1.3020395040512085, 0.5226486325263977, -0.23546874523162842, -1.7204115390777588, 0.571979820728302, -1.2245824337005615, -0.5531675815582275, 1.4511257410049438, -1.4125702381134033, -1.8453649282455444, 0.3942137360572815, -1.4979087114334106, 0.7669503092765808, -0.8920097351074219, -0.49388962984085083, -0.7144851088523865, -0.09423235803842545, -0.10132051259279251, 0.06926397979259491, -0.17516116797924042, -0.007999669760465622, -0.38031235337257385, -1.3319275379180908, -0.19190707802772522]"
1QG4JRQhm1pZQSPu7Axcog,"[0.8108687996864319, 0.6643306612968445, -1.1033397912979126, 0.7914291024208069, 0.8610157370567322, -0.49623823165893555, 0.11833067238330841, 0.31023117899894714, -0.5722891688346863, -1.234492301940918, -0.7555346488952637, 0.1799321174621582, 0.5251407623291016, -0.05219602584838867, -1.4520759582519531, -1.7481786012649536, -0.26250216364860535, -1.2709722518920898, -0.6402081251144409, 0.03606218472123146, -0.7088190317153931, 0.9525833129882812, -0.15336337685585022, -0.6163010597229004, 0.09685119986534119, -1.4093676805496216, 0.3666405975818634, -1.4893900156021118, 0.18683692812919617, -0.5584438443183899]"
1S6eB9Ag2VMx3Ab7LHORJw,"[0.259163498878479, -0.3292301893234253, -0.20445235073566437, 0.1647225022315979, 0.5895265340805054, 0.06562197208404541, 0.8556340336799622, 0.19384333491325378, 0.01445093099027872, -0.38901254534721375, -1.0871050357818604, 0.23168960213661194, 0.3599291741847992, -0.4417543113231659, 0.7444796562194824, 0.2730371356010437, 1.2186641693115234, 0.10558769851922989, -0.06946450471878052, 0.32236427068710327, 0.3377097249031067, -0.7037740349769592, 0.7749432325363159, 0.2557752728462219, 0.010025735944509506, 0.8055976629257202, 0.30189359188079834, -1.5476571321487427, 0.10880859941244125, -0.7821855545043945]"
1YqkSk2xorNWPOoieIMApQ,"[0.42685699462890625, -0.7662906050682068, 0.1585826724767685, -0.6663865447044373, 0.5554215908050537, -0.20841117203235626, 0.35558372735977173, 0.43629807233810425, 1.3424993753433228, 0.8200273513793945, -0.34384632110595703, -0.8846901655197144, 0.20016665756702423, 1.0598983764648438, -0.5596242547035217, 0.1292940229177475, 0.656052827835083, -0.19952243566513062, -0.29645898938179016, -0.4943595230579376, 0.5102246403694153, 0.22168757021427155, 0.9671841859817505, -1.1287850141525269, 0.43959665298461914, 1.154598593711853, -1.1818488836288452, -0.43568429350852966, -0.7900080680847168, -0.27911484241485596]"
1aAcAVEYFJZO5cr2PbDB9w,"[0.8388170003890991, -0.7118008732795715, -0.2500933110713959, -0.057678692042827606, 0.5158384442329407, -0.7430056929588318, 1.409981608390808, -0.3411059081554413, -0.17556282877922058, 0.4529043436050415, -0.32058486342430115, -1.1843562126159668, -0.6380093693733215, 0.7556828260421753, -1.7128838300704956, -1.0348042249679565, -1.4002940654754639, 0.27209901809692383, -0.059867143630981445, -1.0210970640182495, -0.7640478610992432, 0.758137047290802, 0.9307267665863037, -0.30395254492759705, -0.7623515129089355, -0.6102738380432129, -0.00900169089436531, -0.6812877058982849, -0.23954276740550995, 0.007114411797374487]"
1bgcPZXnzAZvrc6HcBfc7A,"[-0.29580360651016235, 0.6421637535095215, -0.6008188128471375, 0.5943260192871094, 0.7914364337921143, -0.6759350299835205, 0.8865495920181274, 1.1383417844772339, -0.8081123232841492, -1.2913031578063965, -1.0979796648025513, -0.3640090525150299, 1.1364235877990723, 0.5086204409599304, -1.7963637113571167, -2.199730634689331, -0.5350577235221863, -0.6078807711601257, -1.3525487184524536, -0.3965635895729065, -1.6113078594207764, -0.28469783067703247, -0.7837944030761719, 0.060956068336963654, 0.25313669443130493, 0.05813450738787651, 0.2944929897785187, -1.324634313583374, 0.2100917547941208, 1.1445086002349854]"
1cLd6sLlt5SMiIhY8tmGBw,"[0.7838730216026306, 0.5112097859382629, 0.3484891355037689, 0.0378609262406826, 1.31227707862854, -0.7007235288619995, 1.379413366317749, 0.3129284083843231, -0.3092689514160156, 0.25952088832855225, 0.4302811622619629, -0.10698921978473663, 0.8364515900611877, -0.5299087166786194, 0.1929393708705902, -1.293221354484558, 0.05203058570623398, -0.5894784927368164, -0.004167934879660606, -2.2898001670837402, -1.3111296892166138, 0.8339112997055054, 0.06971612572669983, -1.1485645771026611, -0.010285082273185253, -0.5930983424186707, 1.2406413555145264, -0.2802034616470337, -0.2920346260070801, -0.32897132635116577]"
