bus_id,vector
HgwOtz8ObpFkzfNbtewwWw,"[0.2522618630179518, -0.015206691499406861, -0.2516282216441282, -0.37612442177698696, -0.36352465647133253, -0.06980015913958086, 0.45895764344705403, -0.2299383487908264, 1.2508896449228946, -0.3870555580118623, 0.6397482465965456, 0.10925188913246343, 0.41594309882087793, 1.5927203303716886, -0.3412950675349942, 0.09254393088809805, 0.3798565676085409, -1.3106412148714905, 0.17360403561803076, -1.2867414219731121, 0.12140501342000792, 0.19351501148042705, -0.7488715724278371, -0.18248076383313563, 0.013650351947805445, -0.7930078853538949, 0.1464608343614077, -0.5500706900624753, -0.6458442136480823, -0.07538881012415974]"
D5AKoOMZh19ugKa3lrIgJA,"[1.6403898595703126, -0.7065882152508333, -1.1851396983072917, -0.959013937578125, 0.18344714054687492, -0.01811269602864581, 1.3521777097656251, 0.790877286015625, 0.09253150155729167, -1.8471966368489585, -0.6732846356901042, -1.010370853359375, 0.2700631020052084, 0.24119770813802086, -1.3538286117447915, -1.9432743881510417, -0.32129786526041665, -0.695040675546875, -1.0138511085546875, -1.1211303989322916, 0.6258373154817708, -0.04407436230468751, -0.3358118823697917, -0.34468047395833334, 0.616855458125, -0.466736417578125, -0.4868630785416667, -0.2650961862239583, 1.0074128689062498, -0.7483425626302083]"
vQmQMU3qbo1yZf5A2NoAyQ,"[0.8224937460394536, -0.7668783728983308, -0.5201247087253414, -0.07870808265553868, 0.24752608060698028, 1.7384297212139606, 2.162867838664644, 0.8239539820940819, -0.18502381992412748, -1.6550334494840668, -0.39292202007587257, 0.325680208057663, -0.06376078450682852, -0.06137138640364189, -1.1246422304248862, -0.028301432245827044, -1.2283997997572076, -0.7915608686191198, -0.05293340921092563, -1.4273599791198786, -1.00415508, -0.5820438749317147, 1.5805349798786041, -0.5462727038543247, 0.40365796995447645, -0.24842857006069805, -0.9877588142640364, -0.9221163394537177, 0.45590515136570553, 0.480758853262519]"
4VYi3I-nVttZeOmrGEXHjQ,"[0.38822049758241756, -0.638848723992674, -0.5582002395604396, 0.008107821611721614, 0.42530539384615385, 0.832502943113553, 0.6890512119780221, -0.075804167985348, 0.1743150019413919, -0.3507687007692308, -0.09497363318681318, 0.07077049113553113, 0.16945642523809523, 0.3619280066666667, -1.1490856416483517, -1.1736846205128206, -0.09595409161172161, -0.552837244981685, 0.24683902000000002, -0.9683363268864468, -0.15455895175824177, 0.40458946358974357, 0.5796716903296704, -0.817660032014652, 0.8983748861538462, -1.0427115296336995, -0.1395768928205128, -0.3774934284249084, 0.5080230535531135, 0.6102365125274725]"
1bgcPZXnzAZvrc6HcBfc7A,"[-0.1827262326580922, 0.13379555769560558, -0.40939624160771704, 0.31672444982851017, 0.7310451454340837, -0.7891114938263665, 1.1167966837834942, 0.8239181883601285, -0.8867333772025724, -0.8394654593997856, -1.2609693115648446, -0.5605476683279743, 0.6445001680278671, 0.5494577964201499, -1.522797281425509, -1.8342613981564844, -0.5313637626902464, -0.6961155483601286, -1.09552332982851, -0.5000719118435155, -0.7241545435905681, -0.0952937965487674, -0.7908702949839229, 0.06782713622722399, 0.21907345715969992, 0.015689157621221844, 0.18810246856377275, -0.7748738851768489, 0.12804942159699892, 0.937763566891747]"
rSoJNyN0OMw5n-2XIwRc7A,"[0.6401794739622643, 0.4098491889487871, -0.557086408948787, -0.47051405923629835, 0.5752122091284816, -0.814555413315364, 1.3678212711859836, 0.814156394294699, -0.5711377818508534, -0.7956706122551662, -1.0277918090296494, -0.3563533076010782, 1.5175474058580412, 0.0770121691734052, -0.6509444218598383, -1.4210384405211143, -0.4878028466576821, -0.848304738625337, -0.6594290970350404, -1.9012601989218327, -1.1963162860736747, 0.02371228251572327, -1.1086462757502247, 0.07761490359389038, -0.8022114453638814, -0.696999435175202, 0.3080205810512129, -0.4790883874303684, 1.041099089541779, 0.39098797857142853]"
E8b-loa-89wsnJpu9ff_Gg,"[-0.4716532407967989, -0.47120811651356986, 0.17688939486670144, 0.2104458037647878, 0.6129385553340293, -0.08503434977139873, 0.17377750602644404, -0.0030505245128740607, 0.17467563042379955, -0.4351667552226862, -1.158104693368128, 0.46779059889352825, 1.2211939658089772, 0.20222340967292973, 0.28070351133263743, -0.6310124987021573, 0.44824841938065424, 0.0398350108768267, -0.7464584566597076, -0.26524404991092554, 0.33551493030619345, -0.3168951113848296, 0.46759836986082115, 0.036235681997216385, 0.59451374635595, 0.0027856588570633425, 1.0360807212073766, -0.5704957874425888, -0.21909020439457194, 0.4266192496450939]"
Q9rmRDT78gf1tb0WBDTr9Q,"[1.1630154970251718, -0.46665517780320376, -0.22090129258581234, -0.8388225460183066, 0.3546411964530892, -0.10200865846681921, 1.8936395695652177, 0.234230316201373, 0.7614601763386727, 0.31122491645308925, -0.46384088672768886, -0.7757682852631578, 0.7009566096109839, -0.5156602858810068, -0.5135159436155607, -2.462160335011441, 0.5799734428604119, -0.15739188494279174, 0.29876718494279175, -1.2170581142562928, -0.5266625770251716, -0.19410203617848967, 0.38289787265446223, -0.23162184464530894, -0.5179274269565217, -1.0045267565675056, 0.20361548512585806, -1.1369721305034324, 1.2307960118306636, -0.5282914470480549]"
8LRa8aPe1xfHNEPUxGXagw,"[0.35218005237911026, 0.3190138550483559, 0.19997596297872333, 0.3983804357640232, 1.3181306665183754, 0.3018738346615087, 0.39737320752417793, -0.16992849183752418, -0.4405551178336557, -0.17829104460348164, 0.5806915167117989, -0.18802430381044485, 0.0002778889748549457, 0.7442603136943907, 0.2062636900386847, -1.4713236001934238, 1.3862050862669244, -0.0309375565764023, -0.7435892725918761, -0.9981719643133461, -0.13255039121856863, 0.8423043709477755, 0.3236356588007737, -1.4571889486460348, -0.4340460673500967, -0.15476638489361702, 0.3492804717988395, -0.5483561560348165, -1.4002204696324954, -0.44902370543520315]"
F6ynFLlFtFPkxUYDvvClUQ,"[0.19876998385474862, -0.5886283664804469, -0.6511142515083799, -0.8473382223463688, 0.6949261888268156, 0.6436663493854748, 1.1884080195530726, -0.047890026033519564, 0.80003038, -0.02160386458100553, 0.1360981016759777, 0.029936718268156443, 0.6340313460893855, 0.4087689868156425, -1.9068392134078214, -1.2743589631284917, -0.16450894217877093, -0.48118959072625694, 0.038611138547486025, -0.6555691016759777, 0.2338358959776536, 0.2061617007821229, 0.3997122398882682, -0.048491388268156396, 0.49154416189944133, -1.046700867039106, -0.8865434250279329, -0.8036263959776536, 0.6960886203351956, 0.469066414301676]"
KKOmfySnxK96EtlgOU9Hjg,"[0.18415104588161207, -0.6911960480226702, -0.1332239587531486, 0.22025205264483622, 0.2606482204534005, -0.32432362191435765, 0.34378826204030233, 0.46381186949622166, 0.4505362798488665, -0.18385948575566752, -0.4516512000629723, 0.24857624730478592, 0.687867698929471, -0.5003505979848867, -0.6783022844710329, -0.9714364465743074, 0.6677156718010075, -0.47729469668765745, -0.1641509596725441, -0.6186040692947103, 0.8874586467380354, -0.3060101547732997, -0.17748096693954657, 0.16612590317380352, 1.4852615753778338, 0.2005036322418136, 0.452823618463476, -0.9538608366246851, 0.4666799621914357, -0.09057987968513852]"
16LCSpOdfoxGpQFZTVr5hg,"[1.4570123055166218, -0.5426920003863431, -1.0050321560107816, 1.0220164829649598, 0.8108505087690925, -0.07311022987421385, 0.7213758548427672, -0.21124791856603775, -0.7697065356244386, -0.3944649669002695, -0.5070724404672058, -0.26959041821814916, -0.42960106261455533, -0.3869673918418688, -0.4430543063453728, -1.1077431379514826, 0.8365948328751123, -0.3860090329110512, -0.575585652102426, -1.1911073193351305, -0.4122104906469002, 0.4450206819766397, 0.6412141516442048, -0.9854872295579514, -0.6230043513746631, -1.1180751006289307, 0.607014295148248, -0.5543512733872418, -0.37492634196765495, -1.6458659165139264]"
dNch89PUCbxvhieKmWi8LQ,"[0.3291720304616672, -1.043516171146047, 0.2986296221937225, 0.02131588155495065, 0.4472089328885058, 0.8852651317298678, 1.0460343070497802, 0.12687406227955708, 1.3174340027139457, -0.508017985625, 0.037215163455344064, 0.670526050404557, -0.24090135737564966, 0.4981817866054355, 0.014725104346065176, -0.7023042272643759, 0.28329944906853954, -0.5744552539869145, -0.028254514487343597, -0.1820039575489568, 0.36481181713648975, -0.28435543420095166, 1.002662365030198, -0.7767696295720462, 0.6748609649333821, 0.5246614224566253, -0.036609535290355065, -0.3113626041412885, -0.8673842397799235, 0.3024348756579796]"
UhIn-oyRBnr3BB8gqFtT2w,"[0.17635645143167022, 0.15137562984815617, -0.48975747661605207, 0.2884883567462039, 0.37051202414316703, 0.034040770498915414, 0.8064717417570499, -0.7864669612147505, 0.18115859720173536, -0.1477324101518438, -1.484170118980477, -1.7057668449023862, 1.5383260413232103, 0.7260344078091107, -1.1411027872017352, 0.6223202945553146, -1.721059464099783, -0.22030786702819963, 0.2644841203253796, -1.016026843167028, -0.5706218963340565, -0.09855191516268981, -0.6477396091540131, 0.32544677481561823, -1.2666723631236445, -0.08317425206073753, -0.22234412188720176, -1.6574021554229934, 0.6585102517353579, -0.20846620869848156]"
#NAME?,"[-0.08412540781139179, -0.504818612538248, 0.1096640008304962, 0.043866653408863705, 0.33768025276875113, 0.11060506777361104, 0.07536678694962902, -0.20600088636281708, 0.20498258574549286, -0.2586603554893313, -1.0272982190796764, 0.2739743216035698, 0.6082972207954992, 0.6186827699030285, 0.4369386662474947, 0.2643759557931291, 0.2862430485426165, -0.2533875964770196, -0.1184405015129814, -0.5844590457841279, 0.29921002246847783, -0.26873218067925986, -0.20345296444216537, 0.2145577387829747, 0.1322504564549926, 0.4046811322748584, 0.12557539441739057, -0.5949134016457257, -0.4933003700482359, -0.011794956342319323]"
LkHpM5vP4B1DIbRCuvLNZA,"[1.5711305984933532, -0.18122681700147716, -0.8224531473559824, 0.18519520134416545, 0.0081324966026588, -0.06425262094534706, 1.592678192968981, 0.3473341412259971, -0.19576922395864108, -0.3696870531462334, -0.1290443015361891, -1.3057113939586409, -0.6473408924076809, 2.1010442789807975, -1.1896340488626296, -1.079145201506647, -0.9204169979468241, -0.013286757725258495, 0.35854338413589365, -0.799603391255539, -0.5431381805317577, -0.11107678822747416, -0.4448863258197932, 0.03619649914327918, -0.6121852042245199, -0.21006587149187597, -1.2304549612998523, -0.8955900844903987, -0.7530561324372231, 0.7274916358936485]"
6ztJ5JUDt6qxEuPegkNcvA,"[0.08820028604060916, -0.3744016251776649, -0.5812907446700508, 0.045734466700507605, 0.5439085805076141, 1.270420276142132, 0.9999877560406092, -0.9505338395939087, -0.27821224822335017, 0.9648757988832487, -0.35598921116751264, -1.6827713639593909, -1.1575751883248733, 1.681048366497462, -1.6673145871573603, -1.2326420965989846, -1.0567505060913704, -0.7375282248730963, 0.3032299588832487, -1.4566036883248732, -0.7323641467005076, 0.0176460116243655, -0.6747133974619289, -1.001526378172589, -0.2707197888324873, 0.3190587477664975, -0.8169722611167513, -0.01762451436548223, -0.4670396546192893, 0.303947585177665]"
8DXMeoz5BRqDMx9Dp3Qy1A,"[0.2790538333870968, -0.34305031258064517, -0.7416244431451612, 0.5699064679032259, -0.7107580686290323, 0.9996754212903225, 0.2504085144758064, 0.38035266766129033, -0.3957215558064516, -0.3637876926209677, -0.11597160403225806, 1.4012856033064518, 0.7381463625403226, 0.2661369403225807, 0.4942097608064516, 0.59611052375, -0.9389466523387098, 0.6144633332258065, 0.18162268951612906, -1.9271596491935483, 1.3618356693548386, -0.4010135755645161, -0.5237102838306451, -0.7217146632258065, -0.39695767975806445, -0.44011167842741933, 0.3171807895161291, -0.27904495625000003, -0.5759694656048387, -0.27756248870967737]"
SaPl5jGj3nnh_cf17gkhAg,"[0.927556165779221, -0.2796831016233766, -0.7819631050974027, -0.12048147603896105, 1.0807952900649351, -0.22987758876623376, 1.7410025043506492, -0.22437532162337656, -0.25998287733766234, 0.6125404891233767, -0.40986631623376624, -1.0864164610714286, -0.04763296279220777, -0.19090164071428573, 0.33756275259740265, -1.0717238064935066, -0.6534355160714286, 0.5231917044155844, -0.45428650756493505, -1.235150846331169, -0.08002537691558441, -0.05429591834415588, 0.33107768061688314, -0.35388796178571424, -1.008169998116883, -0.7609521102922078, 0.5732235542532468, -1.3539305567857143, 0.3360748003571428, -0.33884479201298695]"
POuzQLJuPWx0i-dUNdRsWQ,"[0.8973186589610388, -0.4003667003376623, -0.40235867955844157, 0.047603541766233735, 0.41810730581818184, 0.5295658334025974, 1.117809611948052, -0.308592898051948, -0.16407489436363634, 0.46873975153246766, -0.5958704604935066, -1.0902264952727272, -0.24618790264935064, 1.2655240384415585, -0.6965619489870131, -0.22301671522077923, -0.4024867233766234, -0.8114267921298702, 0.8429660710649352, -0.5838793826753246, -0.18203350896103904, -0.1985227855064935, -0.003924332545454551, -0.6478173824675325, -0.2070430287012987, 0.004947229740259704, -0.053905666155844134, -0.3335490257662338, -0.38030501919480525, 0.47089759701298695]"
wvSGMSvw1b9B02kLQdaw8Q,"[0.8899427990936555, -0.26953496767371604, -0.21451816622356493, -0.7970414404833838, 0.39195431161631417, -0.5052687603927493, 1.722996767975831, 0.8763118829003022, -1.0117807050151058, -0.19746622782477338, -0.3916464004229608, -0.5991249358610272, -0.48806721347432025, 0.7052432837764351, -0.3929470133897281, -0.5879212820453172, -0.6954510303625379, -0.8870665359818731, 0.3735669160725075, -1.0427646885196376, 0.2013082139848943, 1.0149847354984896, 0.6229571468277946, -0.03978748771903324, -0.13310345075135951, -0.3140168476435045, 0.4962289319637462, -1.3781078081570999, 1.0248667824773414, 0.09660628266253779]"
efdPLo00sOD-1Wf77hg5jQ,"[0.7240794601874163, 0.04561615899598395, -0.15781215970548865, 0.38165520192771085, 0.5920696626238287, 0.23718376839357425, 1.70212938626506, 1.0711094773761713, -0.317363318647925, -0.30888911756358767, -0.4996212077242303, -0.7503748882463187, 0.296726276291834, -0.2633716962382865, -0.33088471388219554, -0.47003865832663977, 0.370417672583668, 0.1294072939089692, -0.09008216535475234, -1.376885983266399, -0.4645457146720215, -0.1970530635341365, -1.1534462625301205, -1.1518554864524766, -0.6212170669879519, -1.8034726893440425, 0.9064651787148594, -1.0402891009370818, 0.420412064832664, -0.6664673389424364]"
NwuFi_xrzWzfT7CEXfse7Q,"[0.7955196224406224, -0.519700009013104, -0.8154828384971334, -0.17309001159705165, 0.17533160868140868, -0.3972366405446356, 0.8007415547297296, -0.48286883097461103, 0.5612653076740377, 0.4779658445290745, 0.4059409074815725, 0.5271235943898444, 0.40196972439803436, 0.24950347020475028, 0.02475540525389025, -0.08963961302620803, -0.148033989995905, -0.2609387994103194, -0.2522065476740376, -1.328661999107289, 0.18270142807125303, 0.6217492785544635, 0.6045618726945128, -0.9223726840090091, -0.7072490641605241, -1.3958754261015562, 1.0185170212244061, -0.9133054470843571, 0.16264334935298935, -0.3266417418509418]"
bAFgHFzpG_raPPGZgDCw4g,"[0.12709384633832976, -0.11095435794432545, 0.0471361437687366, 0.27328980237687367, 1.1289553471092078, -0.3674768053747323, 0.023162055224839374, 0.11213948845824408, -0.05018111595289078, 0.23760613271948608, -2.509852847751606, -1.008844915417559, 0.9442180211991434, 0.30333088122055674, -0.5531527242184153, -0.9071426237687367, 0.7776330275588864, -0.13725047438972163, -0.6681183745610279, 0.05050956214132759, 0.01124606381156317, 0.19933936852248393, -0.18303949890792293, 0.22042840751606, 0.748786295674518, 0.4745162503640257, 0.5439847534689507, 0.07422629192719482, -0.48335071402569596, 0.669081270770878]"
JXuZErpQIO9JlkzJ13kJHQ,"[0.5655935629014722, -0.5304283084813137, -0.289480088824462, -0.4328282860702151, 1.166597693662514, 1.319594238077916, 1.1573288879501697, 0.22521865557531143, 0.5605838204756511, -0.05615761572480181, 0.42465405619115965, -0.022585373612684027, -0.09407848889943372, 1.3484590974745185, -1.0846412440996602, -0.704476842849377, -1.1048276481993204, -0.4679842116987542, 0.7769709869082674, -1.3548976470781426, -0.25535916759796146, 0.3205194584643262, 1.1531956166443942, -1.0779202583918457, 0.8578901710441675, -0.22074846705639864, 0.26295470531596826, -0.5315581498801812, -0.943307796148358, 1.094453215560589]"
Kws-gPJjF4RxLxJE_2BjKQ,"[0.17765026102553452, -1.2640376066514423, -0.10117175877247246, -0.36905515506622383, 0.35588976775794073, 0.7477834074423916, 0.8778945822441355, 0.5009714775503425, 0.029891634328420222, 0.2592009751982561, -0.8618312739547435, 0.7321099488478305, 1.3721852596283992, 0.11424912325928997, 0.5056682981449034, -0.2742259545512062, 0.02326304537519866, 0.5928044041374299, 0.2843303901615112, -0.3769490171326552, 0.29392133826688815, -0.5970502765933156, -0.40588405563421215, 0.22541458257214037, 0.47161845162341703, 0.5189291414552627, 0.3308849156383641, -0.7070554357811916, 0.09327573379489308, 0.30207713789287943]"
JoHDOuZ1BnFi63PgC_zYeQ,"[0.2663711895363766, -0.725770125085592, -0.01838844226105562, 0.14038740784593443, 0.0969852095577746, -0.4782296089586304, 1.5494642911554921, -0.3047908270684736, 0.1920741300142653, 0.33341463864479315, -0.9380352065977176, 0.15608328246790298, 0.9244171322253923, -0.47196996007132674, 0.9128783981883023, -0.300039135128388, 1.0173663361840226, 0.8815836239372326, 0.47222245636233956, -0.4643212619400856, 0.14483838982168332, -0.6262481466476463, 0.682219569764622, 0.48365950892296716, -0.07006350778887305, 0.5112327732025678, 1.0033307408844507, -1.6596390004279598, 0.4349665654279601, -0.574278395342368]"
